"mnth","hr","holiday","weekday","weathersit","temp","atemp","humidity","windspeed","total"
"Jan","9 AM","No","Thursday","Fair",37.904,30.20324,52,15.0013,143
"Jan","10 AM","No","Thursday","Good",39.596,30.20324,48,19.9995,57
"Jan","11 AM","No","Thursday","Fair",41.288,35.59676,45,11.0014,68
"Jan","12 PM","No","Thursday","Fair",42.98,42.79604,42,0,84
"Jan","1 PM","No","Thursday","Fair",41.288,37.40252,45,7.0015,98
"Jan","2 PM","No","Thursday","Fair",42.98,39.1964,45,8.9981,81
"Jan","3 PM","No","Thursday","Fair",44.672,41.00216,45,12.998,70
"Jan","4 PM","No","Thursday","Fair",42.98,39.1964,49,8.9981,91
"Jan","5 PM","No","Thursday","Fair",42.98,41.00216,49,7.0015,215
"Jan","6 PM","No","Thursday","Fair",39.596,33.80288,56,12.998,185
"Jan","7 PM","No","Thursday","Good",39.596,30.20324,56,22.0028,152
"Jan","8 PM","No","Thursday","Fair",39.596,31.99712,60,19.0012,126
"Jan","9 PM","No","Thursday","Fair",37.904,30.20324,60,16.9979,57
"Jan","12 AM","No","Friday","Fair",37.904,30.20324,70,16.9979,21
"Jan","1 AM","No","Friday","Fair",37.904,30.20324,70,16.9979,6
"Jan","3 AM","No","Friday","Bad",36.212,28.39748,80,19.9995,1
"Jan","5 AM","No","Friday","Good",37.904,26.6036,60,27.9993,5
"Jan","8 AM","No","Friday","Good",34.52,24.79784,47,22.0028,217
"Jan","9 AM","No","Friday","Good",34.52,24.79784,51,23.9994,166
"Jan","10 AM","No","Friday","Good",34.52,23.00396,47,31.0009,63
"Jan","11 AM","No","Friday","Good",36.212,24.79784,41,31.0009,59
"Jan","12 PM","No","Friday","Good",36.212,24.79784,27,39.0007,78
"Jan","1 PM","No","Friday","Good",34.52,21.1982,21,39.0007,73
"Jan","2 PM","No","Friday","Good",34.52,21.1982,25,35.0008,62
"Jan","3 PM","No","Friday","Good",31.136,17.59856,26,30.0026,65
"Jan","4 PM","No","Friday","Good",31.136,19.40432,26,23.9994,97
"Jan","7 PM","No","Friday","Good",27.752,15.80468,30,22.0028,96
"Jan","8 PM","No","Friday","Good",26.06,12.20504,33,27.9993,53
"Jan","9 PM","No","Friday","Good",24.368,12.20504,38,19.0012,41
"Jan","10 PM","No","Friday","Good",22.676,6.79964,41,26.0027,34
"Jan","11 PM","No","Friday","Good",22.676,8.6054,38,22.0028,27
"Jan","12 AM","No","Saturday","Good",20.984,6.79964,45,16.9979,13
"Jan","1 AM","No","Saturday","Fair",20.984,3.2,41,26.0027,12
"Jan","3 AM","No","Saturday","Fair",20.984,6.79964,41,19.0012,7
"Jan","4 AM","No","Saturday","Fair",19.292,5.00576,48,19.9995,3
"Jan","7 AM","No","Saturday","Good",19.292,5.00576,44,19.0012,8
"Jan","8 AM","No","Saturday","Good",19.292,3.2,44,22.0028,27
"Jan","9 AM","No","Saturday","Good",20.984,6.79964,41,16.9979,40
"Jan","11 AM","No","Saturday","Fair",22.676,12.20504,38,8.9981,63
"Jan","1 PM","No","Saturday","Good",24.368,23.00396,35,0,84
"Jan","2 PM","No","Saturday","Good",26.06,19.40432,33,7.0015,75
"Jan","3 PM","No","Saturday","Good",27.752,21.1982,28,0,103
"Jan","4 PM","No","Saturday","Good",27.752,19.40432,28,12.998,83
"Jan","5 PM","No","Saturday","Good",27.752,26.6036,28,0,67
"Jan","6 PM","No","Saturday","Good",24.368,13.99892,35,12.998,54
"Jan","7 PM","No","Saturday","Good",24.368,15.80468,35,8.9981,59
"Jan","8 PM","No","Saturday","Good",22.676,12.20504,45,11.0014,45
"Jan","10 PM","No","Saturday","Good",22.676,21.1982,49,0,30
"Jan","11 PM","No","Saturday","Good",20.984,12.20504,57,7.0015,33
"Jan","12 AM","No","Sunday","Good",20.984,12.20504,57,7.0015,22
"Jan","1 AM","No","Sunday","Good",20.984,12.20504,57,7.0015,13
"Jan","3 AM","No","Sunday","Good",19.292,10.39928,62,8.9981,5
"Jan","5 AM","No","Sunday","Fair",20.984,12.20504,57,7.0015,3
"Jan","6 AM","No","Sunday","Fair",20.984,12.20504,57,7.0015,1
"Jan","7 AM","No","Sunday","Good",24.368,15.80468,58,11.0014,2
"Jan","8 AM","No","Sunday","Good",22.676,12.20504,62,11.0014,19
"Jan","9 AM","No","Sunday","Good",26.06,12.20504,54,23.9994,28
"Jan","10 AM","No","Sunday","Good",29.444,15.80468,46,26.0027,58
"Jan","11 AM","No","Sunday","Good",29.444,19.40432,43,15.0013,99
"Jan","12 PM","No","Sunday","Good",31.136,17.59856,37,31.0009,116
"Jan","2 PM","No","Sunday","Good",31.136,19.40432,28,23.9994,110
"Jan","4 PM","No","Sunday","Good",31.136,19.40432,26,22.0028,65
"Jan","5 PM","No","Sunday","Good",29.444,15.80468,26,26.0027,55
"Jan","6 PM","No","Sunday","Good",27.752,17.59856,30,16.9979,49
"Jan","7 PM","No","Sunday","Good",27.752,17.59856,30,19.0012,50
"Jan","8 PM","No","Sunday","Good",26.06,15.80468,36,16.9979,35
"Jan","9 PM","No","Sunday","Good",26.06,15.80468,36,12.998,25
"Jan","10 PM","No","Sunday","Good",24.368,13.99892,38,12.998,28
"Jan","11 PM","No","Sunday","Good",22.676,10.39928,41,15.0013,21
"Jan","1 AM","No","Monday","Good",20.984,8.6054,45,12.998,1
"Jan","3 AM","No","Monday","Good",20.984,6.79964,45,16.9979,1
"Jan","5 AM","No","Monday","Good",19.292,10.39928,48,8.9981,5
"Jan","6 AM","No","Monday","Good",19.292,12.20504,48,6.0032,15
"Jan","9 AM","No","Monday","Good",22.676,21.1982,41,0,102
"Jan","10 AM","No","Monday","Good",26.06,19.40432,42,0,40
"Jan","11 AM","No","Monday","Good",26.06,17.59856,46,8.9981,46
"Jan","12 PM","No","Monday","Fair",27.752,19.40432,42,12.998,63
"Jan","2 PM","No","Monday","Fair",29.444,19.40432,46,15.0013,45
"Jan","3 PM","No","Monday","Good",31.136,23.00396,40,11.0014,57
"Jan","4 PM","No","Monday","Good",31.136,21.1982,47,16.9979,70
"Jan","5 PM","No","Monday","Good",29.444,17.59856,50,16.9979,184
"Jan","6 PM","No","Monday","Good",29.444,19.40432,59,12.998,153
"Jan","7 PM","No","Monday","Good",29.444,21.1982,54,11.0014,106
"Jan","8 PM","No","Monday","Good",29.444,19.40432,59,12.998,81
"Jan","10 PM","No","Monday","Fair",29.444,19.40432,63,15.0013,35
"Jan","11 PM","No","Monday","Fair",31.136,21.1982,64,16.9979,24
"Jan","12 AM","No","Tuesday","Fair",31.136,19.40432,69,19.0012,9
"Jan","1 AM","No","Tuesday","Fair",31.136,23.00396,69,11.0014,5
"Jan","2 AM","No","Tuesday","Good",31.136,21.1982,69,15.0013,2
"Jan","4 AM","No","Tuesday","Good",29.444,23.00396,74,7.0015,1
"Jan","5 AM","No","Tuesday","Good",29.444,19.40432,74,15.0013,9
"Jan","6 AM","No","Tuesday","Good",31.136,24.79784,74,7.0015,36
"Jan","7 AM","No","Tuesday","Good",31.136,21.1982,74,15.0013,108
"Jan","8 AM","No","Tuesday","Fair",31.136,24.79784,74,8.9981,238
"Jan","9 AM","No","Tuesday","Fair",34.52,30.20324,64,6.0032,144
"Jan","11 AM","No","Tuesday","Fair",37.904,31.99712,60,8.9981,61
"Jan","12 PM","No","Tuesday","Fair",39.596,37.40252,56,6.0032,106
"Jan","1 PM","No","Tuesday","Fair",39.596,35.59676,56,8.9981,93
"Jan","2 PM","No","Tuesday","Fair",42.98,42.79604,45,0,68
"Jan","3 PM","No","Tuesday","Fair",44.672,44.6018,42,0,84
"Jan","4 PM","No","Tuesday","Fair",44.672,44.6018,42,0,116
"Jan","5 PM","No","Tuesday","Good",42.98,42.79604,45,0,222
"Jan","8 PM","No","Tuesday","Good",37.904,30.20324,65,12.998,119
"Jan","9 PM","No","Tuesday","Good",37.904,30.20324,65,12.998,45
"Jan","10 PM","No","Tuesday","Good",36.212,30.20324,64,11.0014,53
"Jan","11 PM","No","Tuesday","Fair",36.212,30.20324,64,11.0014,40
"Jan","1 AM","No","Wednesday","Fair",37.904,31.99712,65,8.9981,5
"Jan","2 AM","No","Wednesday","Bad",36.212,30.20324,69,12.998,10
"Jan","5 AM","No","Wednesday","Bad",34.52,24.79784,86,19.0012,1
"Jan","6 AM","No","Wednesday","Bad",34.52,24.79784,86,19.0012,8
"Jan","7 AM","No","Wednesday","Bad",36.212,28.39748,87,19.9995,30
"Jan","8 AM","No","Wednesday","Bad",36.212,28.39748,87,19.9995,72
"Jan","9 AM","No","Wednesday","Bad",36.212,28.39748,87,19.9995,58
"Jan","11 AM","No","Wednesday","Bad",36.212,26.6036,93,22.0028,41
"Jan","12 PM","No","Wednesday","Bad",36.212,26.6036,93,22.0028,48
"Jan","2 PM","No","Wednesday","Bad",36.212,26.6036,93,23.9994,36
"Jan","3 PM","No","Wednesday","Bad",36.212,24.79784,93,31.0009,43
"Jan","4 PM","No","Wednesday","Very Bad",36.212,26.6036,93,22.0028,36
"Jan","4 PM","No","Thursday","Good",36.212,30.20324,55,12.998,24
"Jan","6 PM","No","Thursday","Good",34.52,30.20324,69,6.0032,104
"Jan","7 PM","No","Thursday","Good",34.52,30.20324,69,6.0032,79
"Jan","9 PM","No","Thursday","Good",32.828,28.39748,74,6.0032,38
"Jan","10 PM","No","Thursday","Good",32.828,28.39748,74,6.0032,27
"Jan","11 PM","No","Thursday","Good",32.828,26.6036,80,11.0014,16
"Jan","12 AM","No","Friday","Fair",34.52,28.39748,75,8.9981,9
"Jan","1 AM","No","Friday","Fair",34.52,28.39748,75,8.9981,3
"Jan","2 AM","No","Friday","Fair",34.52,28.39748,75,11.0014,2
"Jan","6 AM","No","Friday","Fair",32.828,26.6036,80,8.9981,16
"Jan","7 AM","No","Friday","Fair",31.136,26.6036,86,6.0032,60
"Jan","8 AM","No","Friday","Fair",31.136,26.6036,86,6.0032,157
"Jan","9 AM","No","Friday","Bad",32.828,28.39748,86,6.0032,101
"Jan","11 AM","No","Friday","Bad",32.828,28.39748,93,7.0015,30
"Jan","12 PM","No","Friday","Bad",32.828,28.39748,93,7.0015,29
"Jan","1 PM","No","Friday","Bad",32.828,28.39748,93,7.0015,31
"Jan","2 PM","No","Friday","Bad",36.212,35.59676,80,0,38
"Jan","3 PM","No","Friday","Fair",34.52,33.80288,86,0,41
"Jan","4 PM","No","Friday","Good",36.212,35.59676,80,0,80
"Jan","5 PM","No","Friday","Good",37.904,31.99712,75,8.9981,149
"Jan","6 PM","No","Friday","Good",37.904,30.20324,75,12.998,109
"Jan","7 PM","No","Friday","Fair",37.904,31.99712,75,8.9981,89
"Jan","8 PM","No","Friday","Fair",37.904,30.20324,70,12.998,62
"Jan","9 PM","No","Friday","Fair",36.212,30.20324,75,8.9981,58
"Jan","11 PM","No","Friday","Good",37.904,30.20324,60,15.0013,23
"Jan","1 AM","No","Saturday","Good",36.212,30.20324,64,12.998,20
"Jan","2 AM","No","Saturday","Good",36.212,30.20324,64,11.0014,15
"Jan","4 AM","No","Saturday","Good",31.136,24.79784,69,7.0015,3
"Jan","6 AM","No","Saturday","Good",31.136,24.79784,64,8.9981,2
"Jan","8 AM","No","Saturday","Good",32.828,26.6036,55,11.0014,34
"Jan","9 AM","No","Saturday","Good",32.828,28.39748,59,6.0032,34
"Jan","10 AM","No","Saturday","Fair",32.828,28.39748,64,7.0015,55
"Jan","11 AM","No","Saturday","Fair",32.828,26.6036,64,8.9981,64
"Jan","12 PM","No","Saturday","Fair",34.52,26.6036,59,12.998,78
"Jan","1 PM","No","Saturday","Fair",36.212,30.20324,55,11.0014,65
"Jan","2 PM","No","Saturday","Fair",36.212,30.20324,60,8.9981,99
"Jan","3 PM","No","Saturday","Good",36.212,28.39748,69,16.9979,120
"Jan","4 PM","No","Saturday","Good",37.904,31.99712,60,11.0014,107
"Jan","5 PM","No","Saturday","Good",37.904,37.40252,60,0,91
"Jan","6 PM","No","Saturday","Good",36.212,30.20324,69,8.9981,68
"Jan","7 PM","No","Saturday","Fair",36.212,28.39748,69,16.9979,58
"Jan","8 PM","No","Saturday","Good",32.828,28.39748,74,6.0032,43
"Jan","9 PM","No","Saturday","Good",32.828,28.39748,74,6.0032,36
"Jan","10 PM","No","Saturday","Good",31.136,26.6036,80,6.0032,32
"Jan","11 PM","No","Saturday","Good",31.136,26.6036,80,6.0032,33
"Jan","12 AM","No","Sunday","Good",31.136,24.79784,80,7.0015,33
"Jan","2 AM","No","Sunday","Good",31.136,30.20324,80,0,11
"Jan","3 AM","No","Sunday","Good",29.444,28.39748,93,0,8
"Jan","4 AM","No","Sunday","Good",29.444,28.39748,93,0,1
"Jan","7 AM","No","Sunday","Good",29.444,28.39748,86,0,3
"Jan","9 AM","No","Sunday","Fair",31.136,30.20324,80,0,38
"Jan","10 AM","No","Sunday","Fair",32.828,31.99712,80,0,64
"Jan","11 AM","No","Sunday","Good",36.212,35.59676,75,0,59
"Jan","12 PM","No","Sunday","Good",42.98,41.00216,52,7.0015,97
"Jan","1 PM","No","Sunday","Good",41.288,37.40252,61,7.0015,84
"Jan","3 PM","No","Sunday","Good",42.98,42.79604,56,0,109
"Jan","5 PM","No","Sunday","Good",42.98,37.40252,56,12.998,77
"Jan","7 PM","No","Sunday","Good",39.596,33.80288,65,12.998,55
"Jan","8 PM","No","Sunday","Fair",39.596,35.59676,65,7.0015,33
"Jan","9 PM","No","Sunday","Fair",37.904,31.99712,70,11.0014,28
"Jan","10 PM","No","Sunday","Fair",37.904,30.20324,70,12.998,21
"Jan","11 PM","No","Sunday","Fair",37.904,28.39748,65,19.0012,21
"Jan","12 AM","No","Monday","Fair",37.904,30.20324,65,15.0013,7
"Jan","1 AM","No","Monday","Good",36.212,28.39748,64,16.9979,7
"Jan","2 AM","No","Monday","Good",36.212,30.20324,64,12.998,1
"Jan","3 AM","No","Monday","Good",36.212,30.20324,64,12.998,2
"Jan","4 AM","No","Monday","Good",34.52,26.6036,59,15.0013,2
"Jan","5 AM","No","Monday","Good",32.828,23.00396,64,19.0012,8
"Jan","6 AM","No","Monday","Good",31.136,19.40432,69,22.0028,37
"Jan","7 AM","No","Monday","Fair",31.136,19.40432,64,19.0012,72
"Jan","8 AM","No","Monday","Fair",31.136,19.40432,59,19.0012,185
"Jan","9 AM","No","Monday","Fair",31.136,19.40432,59,19.9995,112
"Jan","10 AM","No","Monday","Fair",31.136,21.1982,59,12.998,69
"Jan","12 PM","No","Monday","Fair",32.828,28.39748,55,7.0015,68
"Jan","1 PM","No","Monday","Fair",31.136,30.20324,59,0,54
"Jan","5 PM","No","Monday","Fair",31.136,21.1982,59,12.998,161
"Jan","6 PM","No","Monday","Fair",31.136,21.1982,55,15.0013,156
"Jan","7 PM","No","Monday","Good",42.98,41.00216,61,7.0015,111
"Jan","8 PM","No","Monday","Bad",31.136,23.00396,59,11.0014,78
"Jan","9 PM","No","Monday","Bad",31.136,26.6036,59,6.0032,56
"Jan","10 PM","No","Monday","Fair",31.136,24.79784,59,7.0015,34
"Jan","11 PM","No","Monday","Fair",31.136,26.6036,64,6.0032,17
"Feb","12 AM","No","Tuesday","Fair",31.136,24.79784,64,7.0015,8
"Feb","1 AM","No","Tuesday","Fair",31.136,24.79784,69,7.0015,3
"Feb","2 AM","No","Tuesday","Fair",31.136,30.20324,69,0,2
"Feb","3 AM","No","Tuesday","Fair",31.136,30.20324,69,0,2
"Feb","6 AM","No","Tuesday","Bad",29.444,28.39748,93,0,22
"Feb","7 AM","No","Tuesday","Bad",31.136,30.20324,93,0,52
"Feb","8 AM","No","Tuesday","Bad",31.136,30.20324,93,0,135
"Feb","9 AM","No","Tuesday","Fair",31.136,30.20324,93,0,116
"Feb","10 AM","No","Tuesday","Fair",31.136,30.20324,93,0,47
"Feb","11 AM","No","Tuesday","Fair",32.828,31.99712,86,0,51
"Feb","12 PM","No","Tuesday","Fair",34.52,33.80288,86,0,55
"Feb","2 PM","No","Tuesday","Fair",36.212,33.80288,80,6.0032,54
"Feb","3 PM","No","Tuesday","Fair",37.904,37.40252,75,0,52
"Feb","4 PM","No","Tuesday","Fair",37.904,31.99712,75,8.9981,64
"Feb","5 PM","No","Tuesday","Fair",37.904,37.40252,75,0,176
"Feb","6 PM","No","Tuesday","Fair",37.904,33.80288,81,7.0015,168
"Feb","8 PM","No","Tuesday","Fair",36.212,30.20324,87,8.9981,74
"Feb","10 PM","No","Tuesday","Fair",36.212,33.80288,87,6.0032,36
"Feb","11 PM","No","Tuesday","Bad",34.52,26.6036,93,12.998,16
"Feb","12 AM","No","Wednesday","Bad",36.212,31.99712,93,7.0015,2
"Feb","2 AM","No","Wednesday","Bad",36.212,30.20324,93,8.9981,4
"Feb","3 AM","No","Wednesday","Bad",36.212,30.20324,93,8.9981,1
"Feb","5 AM","No","Wednesday","Bad",36.212,31.99712,93,7.0015,3
"Feb","6 AM","No","Wednesday","Bad",36.212,31.99712,93,7.0015,18
"Feb","7 AM","No","Wednesday","Bad",36.212,28.39748,93,15.0013,49
"Feb","8 AM","No","Wednesday","Bad",36.212,28.39748,93,15.0013,155
"Feb","9 AM","No","Wednesday","Fair",37.904,33.80288,93,6.0032,123
"Feb","10 AM","No","Wednesday","Fair",36.212,35.59676,100,0,61
"Feb","12 PM","No","Wednesday","Fair",37.904,30.20324,93,15.0013,64
"Feb","1 PM","No","Wednesday","Good",46.364,42.79604,93,11.0014,75
"Feb","2 PM","No","Wednesday","Good",49.748,49.99532,82,26.0027,63
"Feb","4 PM","No","Wednesday","Good",48.056,42.79604,71,19.9995,103
"Feb","5 PM","No","Wednesday","Good",48.056,41.00216,53,35.0008,190
"Feb","6 PM","No","Wednesday","Good",46.364,37.40252,42,36.9974,182
"Feb","11 PM","No","Wednesday","Good",34.52,23.00396,44,30.0026,32
"Feb","1 AM","No","Thursday","Good",34.52,21.1982,44,35.0008,5
"Feb","2 AM","No","Thursday","Good",32.828,23.00396,43,16.9979,2
"Feb","6 AM","No","Thursday","Good",31.136,19.40432,43,23.9994,39
"Feb","7 AM","No","Thursday","Good",29.444,17.59856,50,22.0028,87
"Feb","8 AM","No","Thursday","Good",29.444,17.59856,50,23.9994,188
"Feb","9 AM","No","Thursday","Good",31.136,19.40432,47,19.9995,133
"Feb","10 AM","No","Thursday","Good",32.828,21.1982,43,22.0028,52
"Feb","11 AM","No","Thursday","Good",32.828,19.40432,43,30.0026,64
"Feb","12 PM","No","Thursday","Good",34.52,24.79784,40,23.9994,69
"Feb","1 PM","No","Thursday","Good",34.52,23.00396,40,27.9993,51
"Feb","3 PM","No","Thursday","Good",36.212,26.6036,37,22.0028,60
"Feb","4 PM","No","Thursday","Good",36.212,28.39748,37,16.9979,78
"Feb","5 PM","No","Thursday","Good",34.52,26.6036,40,12.998,175
"Feb","6 PM","No","Thursday","Good",34.52,28.39748,40,11.0014,147
"Feb","7 PM","No","Thursday","Good",34.52,33.80288,40,0,96
"Feb","8 PM","No","Thursday","Good",34.52,30.20324,47,6.0032,109
"Feb","9 PM","No","Thursday","Good",32.828,28.39748,55,7.0015,54
"Feb","10 PM","No","Thursday","Good",32.828,28.39748,51,6.0032,41
"Feb","11 PM","No","Thursday","Good",34.52,30.20324,47,7.0015,38
"Feb","12 AM","No","Friday","Fair",34.52,33.80288,44,0,13
"Feb","1 AM","No","Friday","Fair",31.136,30.20324,59,0,7
"Feb","2 AM","No","Friday","Fair",29.444,23.00396,63,7.0015,1
"Feb","3 AM","No","Friday","Fair",29.444,23.00396,63,7.0015,1
"Feb","5 AM","No","Friday","Fair",29.444,21.1982,63,8.9981,7
"Feb","7 AM","No","Friday","Good",29.444,28.39748,59,0,87
"Feb","9 AM","No","Friday","Fair",31.136,24.79784,80,8.9981,127
"Feb","10 AM","No","Friday","Fair",34.52,28.39748,51,8.9981,51
"Feb","12 PM","No","Friday","Fair",37.904,31.99712,48,11.0014,86
"Feb","1 PM","No","Friday","Fair",39.596,33.80288,50,15.0013,82
"Feb","2 PM","No","Friday","Fair",41.288,35.59676,45,11.0014,91
"Feb","3 PM","No","Friday","Fair",41.288,35.59676,48,16.9979,90
"Feb","4 PM","No","Friday","Fair",42.98,37.40252,42,15.0013,99
"Feb","5 PM","No","Friday","Fair",39.596,35.59676,56,8.9981,205
"Feb","7 PM","No","Friday","Fair",37.904,31.99712,65,8.9981,103
"Feb","8 PM","No","Friday","Fair",37.904,31.99712,65,11.0014,71
"Feb","9 PM","No","Friday","Fair",37.904,31.99712,70,11.0014,43
"Feb","11 PM","No","Friday","Fair",37.904,31.99712,70,8.9981,31
"Feb","12 AM","No","Saturday","Fair",37.904,31.99712,70,11.0014,39
"Feb","1 AM","No","Saturday","Fair",37.904,31.99712,65,11.0014,18
"Feb","2 AM","No","Saturday","Fair",37.904,31.99712,75,11.0014,17
"Feb","3 AM","No","Saturday","Fair",37.904,31.99712,75,11.0014,11
"Feb","4 AM","No","Saturday","Bad",36.212,30.20324,93,8.9981,8
"Feb","6 AM","No","Saturday","Bad",34.52,33.80288,100,0,4
"Feb","8 AM","No","Saturday","Bad",34.52,30.20324,100,6.0032,10
"Feb","9 AM","No","Saturday","Bad",34.52,30.20324,100,6.0032,20
"Feb","10 AM","No","Saturday","Bad",34.52,28.39748,100,8.9981,34
"Feb","11 AM","No","Saturday","Bad",36.212,30.20324,100,8.9981,47
"Feb","12 PM","No","Saturday","Bad",36.212,30.20324,100,11.0014,52
"Feb","1 PM","No","Saturday","Bad",36.212,30.20324,100,11.0014,72
"Feb","2 PM","No","Saturday","Bad",36.212,35.59676,100,0,55
"Feb","3 PM","No","Saturday","Bad",36.212,35.59676,100,0,60
"Feb","4 PM","No","Saturday","Bad",36.212,30.20324,100,8.9981,71
"Feb","5 PM","No","Saturday","Fair",37.904,28.39748,100,19.0012,78
"Feb","6 PM","No","Saturday","Fair",41.288,31.99712,93,30.0026,83
"Feb","7 PM","No","Saturday","Fair",41.288,31.99712,93,30.0026,84
"Feb","8 PM","No","Saturday","Good",42.98,37.40252,87,16.9979,69
"Feb","9 PM","No","Saturday","Good",39.596,33.80288,100,12.998,56
"Feb","10 PM","No","Saturday","Good",39.596,35.59676,93,8.9981,45
"Feb","11 PM","No","Saturday","Good",39.596,33.80288,93,15.0013,59
"Feb","12 AM","No","Sunday","Good",39.596,33.80288,70,12.998,39
"Feb","1 AM","No","Sunday","Good",39.596,30.20324,65,27.9993,44
"Feb","2 AM","No","Sunday","Good",39.596,30.20324,60,22.0028,20
"Feb","3 AM","No","Sunday","Good",39.596,37.40252,60,6.0032,13
"Feb","4 AM","No","Sunday","Good",39.596,30.20324,60,23.9994,2
"Feb","5 AM","No","Sunday","Good",39.596,33.80288,60,15.0013,1
"Feb","6 AM","No","Sunday","Good",39.596,33.80288,60,15.0013,1
"Feb","7 AM","No","Sunday","Good",37.904,31.99712,65,11.0014,8
"Feb","8 AM","No","Sunday","Good",37.904,33.80288,65,7.0015,23
"Feb","12 PM","No","Sunday","Good",46.364,42.79604,46,0,174
"Feb","1 PM","No","Sunday","Good",46.364,46.39568,46,0,182
"Feb","2 PM","No","Sunday","Good",46.364,44.6018,46,6.0032,161
"Feb","4 PM","No","Sunday","Good",46.364,44.6018,49,7.0015,157
"Feb","5 PM","No","Sunday","Good",46.364,46.39568,46,0,121
"Feb","6 PM","No","Sunday","Good",42.98,39.1964,56,11.0014,78
"Feb","7 PM","No","Sunday","Good",41.288,37.40252,61,8.9981,21
"Feb","8 PM","No","Sunday","Good",41.288,37.40252,61,7.0015,26
"Feb","9 PM","No","Sunday","Good",39.596,39.1964,60,0,27
"Feb","10 PM","No","Sunday","Good",39.596,39.1964,60,0,62
"Feb","11 PM","No","Sunday","Good",37.904,37.40252,65,0,30
"Feb","12 AM","No","Monday","Good",37.904,37.40252,65,0,15
"Feb","1 AM","No","Monday","Good",36.212,35.59676,75,0,5
"Feb","2 AM","No","Monday","Good",34.52,33.80288,80,0,3
"Feb","3 AM","No","Monday","Good",34.52,33.80288,86,0,1
"Feb","4 AM","No","Monday","Good",34.52,33.80288,86,0,2
"Feb","5 AM","No","Monday","Good",34.52,33.80288,86,0,10
"Feb","7 AM","No","Monday","Good",32.828,31.99712,86,0,95
"Feb","8 AM","No","Monday","Fair",31.136,30.20324,100,0,230
"Feb","9 AM","No","Monday","Good",36.212,35.59676,80,0,118
"Feb","10 AM","No","Monday","Good",37.904,33.80288,75,7.0015,55
"Feb","11 AM","No","Monday","Good",42.98,41.00216,65,6.0032,47
"Feb","12 PM","No","Monday","Fair",44.672,44.6018,62,0,66
"Feb","2 PM","No","Monday","Fair",48.056,46.39568,57,6.0032,60
"Feb","4 PM","No","Monday","Fair",48.056,44.6018,57,8.9981,114
"Feb","5 PM","No","Monday","Fair",44.672,41.00216,70,11.0014,216
"Feb","6 PM","No","Monday","Fair",46.364,42.79604,66,8.9981,175
"Feb","7 PM","No","Monday","Fair",44.672,44.6018,70,0,128
"Feb","9 PM","No","Monday","Good",44.672,44.6018,70,0,78
"Feb","11 PM","No","Monday","Fair",42.98,42.79604,81,0,25
"Feb","12 AM","No","Tuesday","Fair",41.288,41.00216,87,0,10
"Feb","1 AM","No","Tuesday","Fair",41.288,41.00216,87,0,4
"Feb","2 AM","No","Tuesday","Fair",39.596,35.59676,93,7.0015,2
"Feb","3 AM","No","Tuesday","Bad",41.288,35.59676,93,11.0014,1
"Feb","4 AM","No","Tuesday","Good",39.596,33.80288,93,11.0014,3
"Feb","6 AM","No","Tuesday","Good",39.596,30.20324,70,22.0028,39
"Feb","7 AM","No","Tuesday","Good",37.904,26.6036,65,27.9993,100
"Feb","9 AM","No","Tuesday","Good",37.904,26.6036,52,32.9975,135
"Feb","10 AM","No","Tuesday","Good",36.212,24.79784,47,36.9974,48
